Country,City,Date,Year,Month,Day,Temp
The Netherlands,Amsterdam,28/05/1999,1999,5,28,17.44444444
The Netherlands,Amsterdam,29/05/1999,1999,5,29,19.66666667
The Netherlands,Amsterdam,30/05/1999,1999,5,30,14.61111111
The Netherlands,Amsterdam,31/05/1999,1999,5,31,13.22222222
The Netherlands,Amsterdam,01/06/1999,1999,6,1,15.5
The Netherlands,Amsterdam,02/06/1999,1999,6,2,17.38888889
The Netherlands,Amsterdam,03/06/1999,1999,6,3,15.94444444
The Netherlands,Amsterdam,04/06/1999,1999,6,4,14
The Netherlands,Amsterdam,05/06/1999,1999,6,5,12.72222222
The Netherlands,Amsterdam,06/06/1999,1999,6,6,12.83333333
The Netherlands,Amsterdam,07/06/1999,1999,6,7,13.11111111
The Netherlands,Amsterdam,08/06/1999,1999,6,8,12.16666667
The Netherlands,Amsterdam,09/06/1999,1999,6,9,13.66666667
The Netherlands,Amsterdam,10/06/1999,1999,6,10,13.61111111
The Netherlands,Amsterdam,11/06/1999,1999,6,11,12.83333333
The Netherlands,Amsterdam,12/06/1999,1999,6,12,13.55555556
The Netherlands,Amsterdam,13/06/1999,1999,6,13,16.16666667
The Netherlands,Amsterdam,14/06/1999,1999,6,14,16.94444444
The Netherlands,Amsterdam,15/06/1999,1999,6,15,16.72222222
The Netherlands,Amsterdam,16/06/1999,1999,6,16,18.77777778
The Netherlands,Amsterdam,17/06/1999,1999,6,17,16.38888889
The Netherlands,Amsterdam,18/06/1999,1999,6,18,13.11111111
The Netherlands,Amsterdam,19/06/1999,1999,6,19,16.22222222
The Netherlands,Amsterdam,20/06/1999,1999,6,20,14.88888889
The Netherlands,Amsterdam,21/06/1999,1999,6,21,12.38888889
The Netherlands,Amsterdam,22/06/1999,1999,6,22,13
The Netherlands,Amsterdam,23/06/1999,1999,6,23,14.11111111
The Netherlands,Amsterdam,24/06/1999,1999,6,24,14.22222222
The Netherlands,Amsterdam,25/06/1999,1999,6,25,13.66666667
The Netherlands,Amsterdam,26/06/1999,1999,6,26,16.88888889
The Netherlands,Amsterdam,27/06/1999,1999,6,27,18.11111111
The Netherlands,Amsterdam,28/06/1999,1999,6,28,14.88888889
The Netherlands,Amsterdam,29/06/1999,1999,6,29,16.38888889
The Netherlands,Amsterdam,30/06/1999,1999,6,30,16.72222222
The Netherlands,Amsterdam,01/07/1999,1999,7,1,15.66666667
The Netherlands,Amsterdam,02/07/1999,1999,7,2,18.44444444
The Netherlands,Amsterdam,03/07/1999,1999,7,3,19.22222222
The Netherlands,Amsterdam,04/07/1999,1999,7,4,18.72222222
The Netherlands,Amsterdam,05/07/1999,1999,7,5,16.83333333
The Netherlands,Amsterdam,06/07/1999,1999,7,6,16.66666667
The Netherlands,Amsterdam,07/07/1999,1999,7,7,17.27777778
The Netherlands,Amsterdam,08/07/1999,1999,7,8,18.38888889
The Netherlands,Amsterdam,09/07/1999,1999,7,9,19.27777778
The Netherlands,Amsterdam,10/07/1999,1999,7,10,20.55555556
The Netherlands,Amsterdam,11/07/1999,1999,7,11,22.44444444
The Netherlands,Amsterdam,12/07/1999,1999,7,12,22.33333333
The Netherlands,Amsterdam,13/07/1999,1999,7,13,18.61111111
The Netherlands,Amsterdam,14/07/1999,1999,7,14,16.61111111
The Netherlands,Amsterdam,15/07/1999,1999,7,15,15.88888889
The Netherlands,Amsterdam,16/07/1999,1999,7,16,16.88888889
The Netherlands,Amsterdam,17/07/1999,1999,7,17,17.94444444
The Netherlands,Amsterdam,18/07/1999,1999,7,18,20.44444444
The Netherlands,Amsterdam,19/07/1999,1999,7,19,21.44444444
The Netherlands,Amsterdam,20/07/1999,1999,7,20,19.83333333
The Netherlands,Amsterdam,21/07/1999,1999,7,21,17.44444444
The Netherlands,Amsterdam,22/07/1999,1999,7,22,15.11111111
The Netherlands,Amsterdam,23/07/1999,1999,7,23,15.16666667
The Netherlands,Amsterdam,24/07/1999,1999,7,24,19.77777778
The Netherlands,Amsterdam,25/07/1999,1999,7,25,19.38888889
The Netherlands,Amsterdam,26/07/1999,1999,7,26,15.83333333
The Netherlands,Amsterdam,27/07/1999,1999,7,27,16.22222222
The Netherlands,Amsterdam,28/07/1999,1999,7,28,18.72222222
The Netherlands,Amsterdam,29/07/1999,1999,7,29,21
The Netherlands,Amsterdam,30/07/1999,1999,7,30,22.88888889
The Netherlands,Amsterdam,31/07/1999,1999,7,31,22.61111111
The Netherlands,Amsterdam,01/08/1999,1999,8,1,22.77777778
The Netherlands,Amsterdam,02/08/1999,1999,8,2,23.33333333
The Netherlands,Amsterdam,03/08/1999,1999,8,3,22.27777778
The Netherlands,Amsterdam,04/08/1999,1999,8,4,21.55555556
The Netherlands,Amsterdam,05/08/1999,1999,8,5,20.27777778
The Netherlands,Amsterdam,06/08/1999,1999,8,6,21
The Netherlands,Amsterdam,07/08/1999,1999,8,7,18.66666667
The Netherlands,Amsterdam,08/08/1999,1999,8,8,18.16666667
The Netherlands,Amsterdam,09/08/1999,1999,8,9,18.66666667
The Netherlands,Amsterdam,10/08/1999,1999,8,10,17.11111111
The Netherlands,Amsterdam,11/08/1999,1999,8,11,15.66666667
The Netherlands,Amsterdam,12/08/1999,1999,8,12,15
The Netherlands,Amsterdam,13/08/1999,1999,8,13,16.44444444
The Netherlands,Amsterdam,14/08/1999,1999,8,14,16.77777778
The Netherlands,Amsterdam,15/08/1999,1999,8,15,16.44444444
The Netherlands,Amsterdam,16/08/1999,1999,8,16,15.27777778
The Netherlands,Amsterdam,17/08/1999,1999,8,17,14.83333333
The Netherlands,Amsterdam,18/08/1999,1999,8,18,15.66666667
The Netherlands,Amsterdam,19/08/1999,1999,8,19,15.72222222
The Netherlands,Amsterdam,20/08/1999,1999,8,20,16.16666667
The Netherlands,Amsterdam,21/08/1999,1999,8,21,14.33333333
The Netherlands,Amsterdam,22/08/1999,1999,8,22,14.05555556
The Netherlands,Amsterdam,23/08/1999,1999,8,23,14.77777778
The Netherlands,Amsterdam,24/08/1999,1999,8,24,16.94444444
The Netherlands,Amsterdam,25/08/1999,1999,8,25,21.88888889
The Netherlands,Amsterdam,26/08/1999,1999,8,26,20.11111111
The Netherlands,Amsterdam,27/08/1999,1999,8,27,17.61111111
The Netherlands,Amsterdam,28/08/1999,1999,8,28,16.72222222
The Netherlands,Amsterdam,29/08/1999,1999,8,29,17.22222222
The Netherlands,Amsterdam,30/08/1999,1999,8,30,16.5
The Netherlands,Amsterdam,31/08/1999,1999,8,31,16.66666667
The Netherlands,Amsterdam,01/09/1999,1999,9,1,17.55555556
The Netherlands,Amsterdam,02/09/1999,1999,9,2,18.22222222
The Netherlands,Amsterdam,03/09/1999,1999,9,3,18.83333333
The Netherlands,Amsterdam,04/09/1999,1999,9,4,18.66666667
The Netherlands,Amsterdam,05/09/1999,1999,9,5,19.72222222
The Netherlands,Amsterdam,06/09/1999,1999,9,6,19.22222222
The Netherlands,Amsterdam,07/09/1999,1999,9,7,18.66666667
The Netherlands,Amsterdam,08/09/1999,1999,9,8,19.94444444
The Netherlands,Amsterdam,09/09/1999,1999,9,9,18.16666667
The Netherlands,Amsterdam,10/09/1999,1999,9,10,18.83333333
The Netherlands,Amsterdam,11/09/1999,1999,9,11,21.94444444
The Netherlands,Amsterdam,12/09/1999,1999,9,12,19.44444444
The Netherlands,Amsterdam,13/09/1999,1999,9,13,17.72222222
The Netherlands,Amsterdam,14/09/1999,1999,9,14,17.88888889
The Netherlands,Amsterdam,15/09/1999,1999,9,15,17.72222222
The Netherlands,Amsterdam,16/09/1999,1999,9,16,16.27777778
The Netherlands,Amsterdam,17/09/1999,1999,9,17,15.88888889
The Netherlands,Amsterdam,18/09/1999,1999,9,18,15.44444444
The Netherlands,Amsterdam,19/09/1999,1999,9,19,17.61111111
The Netherlands,Amsterdam,20/09/1999,1999,9,20,17.83333333
The Netherlands,Amsterdam,21/09/1999,1999,9,21,15.66666667
The Netherlands,Amsterdam,22/09/1999,1999,9,22,17.05555556
The Netherlands,Amsterdam,23/09/1999,1999,9,23,18.22222222
The Netherlands,Amsterdam,24/09/1999,1999,9,24,17.38888889
The Netherlands,Amsterdam,25/09/1999,1999,9,25,16.33333333
The Netherlands,Amsterdam,26/09/1999,1999,9,26,15.22222222
The Netherlands,Amsterdam,27/09/1999,1999,9,27,14.61111111
The Netherlands,Amsterdam,28/09/1999,1999,9,28,14.88888889
The Netherlands,Amsterdam,29/09/1999,1999,9,29,16.22222222
The Netherlands,Amsterdam,30/09/1999,1999,9,30,15.11111111
The Netherlands,Amsterdam,01/10/1999,1999,10,1,14.16666667
The Netherlands,Amsterdam,02/10/1999,1999,10,2,13.11111111
The Netherlands,Amsterdam,03/10/1999,1999,10,3,10.94444444
The Netherlands,Amsterdam,04/10/1999,1999,10,4,10.38888889
The Netherlands,Amsterdam,05/10/1999,1999,10,5,10.16666667
The Netherlands,Amsterdam,06/10/1999,1999,10,6,10.5
The Netherlands,Amsterdam,07/10/1999,1999,10,7,11.22222222
The Netherlands,Amsterdam,08/10/1999,1999,10,8,13.22222222
The Netherlands,Amsterdam,09/10/1999,1999,10,9,15.22222222
The Netherlands,Amsterdam,10/10/1999,1999,10,10,15.88888889
The Netherlands,Amsterdam,11/10/1999,1999,10,11,13.22222222
The Netherlands,Amsterdam,12/10/1999,1999,10,12,11.61111111
The Netherlands,Amsterdam,13/10/1999,1999,10,13,9.888888889
The Netherlands,Amsterdam,14/10/1999,1999,10,14,11.16666667
The Netherlands,Amsterdam,15/10/1999,1999,10,15,11.5
The Netherlands,Amsterdam,16/10/1999,1999,10,16,9.666666667
The Netherlands,Amsterdam,17/10/1999,1999,10,17,7.388888889
The Netherlands,Amsterdam,18/10/1999,1999,10,18,6.888888889
The Netherlands,Amsterdam,19/10/1999,1999,10,19,6.333333333
The Netherlands,Amsterdam,20/10/1999,1999,10,20,5.833333333
The Netherlands,Amsterdam,21/10/1999,1999,10,21,5.055555556
The Netherlands,Amsterdam,22/10/1999,1999,10,22,10.77777778
The Netherlands,Amsterdam,23/10/1999,1999,10,23,13.5
The Netherlands,Amsterdam,24/10/1999,1999,10,24,12.33333333
The Netherlands,Amsterdam,25/10/1999,1999,10,25,12.27777778
The Netherlands,Amsterdam,26/10/1999,1999,10,26,12.33333333
The Netherlands,Amsterdam,27/10/1999,1999,10,27,12.44444444
The Netherlands,Amsterdam,28/10/1999,1999,10,28,11.94444444
The Netherlands,Amsterdam,29/10/1999,1999,10,29,10.83333333
The Netherlands,Amsterdam,30/10/1999,1999,10,30,13.94444444
The Netherlands,Amsterdam,31/10/1999,1999,10,31,12.27777778
The Netherlands,Amsterdam,01/11/1999,1999,11,1,12.44444444
The Netherlands,Amsterdam,02/11/1999,1999,11,2,11.77777778
The Netherlands,Amsterdam,03/11/1999,1999,11,3,10.16666667
The Netherlands,Amsterdam,04/11/1999,1999,11,4,9.111111111
The Netherlands,Amsterdam,05/11/1999,1999,11,5,8.166666667
The Netherlands,Amsterdam,06/11/1999,1999,11,6,8.944444444
The Netherlands,Amsterdam,07/11/1999,1999,11,7,10.55555556
The Netherlands,Amsterdam,08/11/1999,1999,11,8,9.944444444
The Netherlands,Amsterdam,09/11/1999,1999,11,9,10.44444444
The Netherlands,Amsterdam,10/11/1999,1999,11,10,9
The Netherlands,Amsterdam,11/11/1999,1999,11,11,7.055555556
The Netherlands,Amsterdam,12/11/1999,1999,11,12,3.888888889
The Netherlands,Amsterdam,13/11/1999,1999,11,13,3.888888889
The Netherlands,Amsterdam,14/11/1999,1999,11,14,8.555555556
The Netherlands,Amsterdam,15/11/1999,1999,11,15,2.833333333
The Netherlands,Amsterdam,16/11/1999,1999,11,16,1.555555556
The Netherlands,Amsterdam,17/11/1999,1999,11,17,4.666666667
The Netherlands,Amsterdam,18/11/1999,1999,11,18,3.444444444
The Netherlands,Amsterdam,19/11/1999,1999,11,19,3.444444444
The Netherlands,Amsterdam,20/11/1999,1999,11,20,3.055555556
The Netherlands,Amsterdam,21/11/1999,1999,11,21,2.611111111
The Netherlands,Amsterdam,22/11/1999,1999,11,22,7.111111111
The Netherlands,Amsterdam,23/11/1999,1999,11,23,8.166666667
The Netherlands,Amsterdam,24/11/1999,1999,11,24,8.944444444
The Netherlands,Amsterdam,25/11/1999,1999,11,25,8.944444444
The Netherlands,Amsterdam,26/11/1999,1999,11,26,8.5
The Netherlands,Amsterdam,27/11/1999,1999,11,27,7.5
The Netherlands,Amsterdam,28/11/1999,1999,11,28,9.111111111
The Netherlands,Amsterdam,29/11/1999,1999,11,29,8.277777778
The Netherlands,Amsterdam,30/11/1999,1999,11,30,8.611111111
The Netherlands,Amsterdam,01/12/1999,1999,12,1,10.11111111
The Netherlands,Amsterdam,02/12/1999,1999,12,2,8.111111111
The Netherlands,Amsterdam,03/12/1999,1999,12,3,8.333333333
The Netherlands,Amsterdam,04/12/1999,1999,12,4,5.222222222
The Netherlands,Amsterdam,05/12/1999,1999,12,5,4.444444444
The Netherlands,Amsterdam,06/12/1999,1999,12,6,8.611111111
The Netherlands,Amsterdam,07/12/1999,1999,12,7,9.777777778
The Netherlands,Amsterdam,08/12/1999,1999,12,8,8
The Netherlands,Amsterdam,09/12/1999,1999,12,9,7.444444444
The Netherlands,Amsterdam,10/12/1999,1999,12,10,6.777777778
The Netherlands,Amsterdam,11/12/1999,1999,12,11,7.888888889
The Netherlands,Amsterdam,12/12/1999,1999,12,12,8.333333333
The Netherlands,Amsterdam,13/12/1999,1999,12,13,5.722222222
The Netherlands,Amsterdam,14/12/1999,1999,12,14,3.055555556
The Netherlands,Amsterdam,15/12/1999,1999,12,15,1.055555556
The Netherlands,Amsterdam,16/12/1999,1999,12,16,2.611111111
The Netherlands,Amsterdam,17/12/1999,1999,12,17,6.111111111
The Netherlands,Amsterdam,18/12/1999,1999,12,18,3.555555556
The Netherlands,Amsterdam,19/12/1999,1999,12,19,1.444444444
The Netherlands,Amsterdam,20/12/1999,1999,12,20,2
The Netherlands,Amsterdam,21/12/1999,1999,12,21,0.611111111
The Netherlands,Amsterdam,22/12/1999,1999,12,22,0.388888889
The Netherlands,Amsterdam,23/12/1999,1999,12,23,6
The Netherlands,Amsterdam,24/12/1999,1999,12,24,7.611111111
The Netherlands,Amsterdam,25/12/1999,1999,12,25,7.444444444
The Netherlands,Amsterdam,26/12/1999,1999,12,26,5.277777778
The Netherlands,Amsterdam,27/12/1999,1999,12,27,4.222222222
The Netherlands,Amsterdam,28/12/1999,1999,12,28,2.055555556
The Netherlands,Amsterdam,29/12/1999,1999,12,29,3.555555556
The Netherlands,Amsterdam,30/12/1999,1999,12,30,3.222222222
The Netherlands,Amsterdam,31/12/1999,1999,12,31,4.277777778
The Netherlands,Amsterdam,01/01/2000,2000,1,1,6.388888889
The Netherlands,Amsterdam,02/01/2000,2000,1,2,7.166666667
The Netherlands,Amsterdam,03/01/2000,2000,1,3,8.666666667
The Netherlands,Amsterdam,04/01/2000,2000,1,4,6
The Netherlands,Amsterdam,05/01/2000,2000,1,5,4.611111111
The Netherlands,Amsterdam,06/01/2000,2000,1,6,7.111111111
The Netherlands,Amsterdam,07/01/2000,2000,1,7,5.777777778
The Netherlands,Amsterdam,08/01/2000,2000,1,8,6.055555556
The Netherlands,Amsterdam,09/01/2000,2000,1,9,3.111111111
The Netherlands,Amsterdam,10/01/2000,2000,1,10,1.722222222
The Netherlands,Amsterdam,11/01/2000,2000,1,11,3.333333333
The Netherlands,Amsterdam,12/01/2000,2000,1,12,1.055555556
The Netherlands,Amsterdam,13/01/2000,2000,1,13,1.388888889
The Netherlands,Amsterdam,14/01/2000,2000,1,14,3.388888889
The Netherlands,Amsterdam,15/01/2000,2000,1,15,3.222222222
The Netherlands,Amsterdam,16/01/2000,2000,1,16,5.666666667
The Netherlands,Amsterdam,17/01/2000,2000,1,17,6.833333333
The Netherlands,Amsterdam,18/01/2000,2000,1,18,6.833333333
The Netherlands,Amsterdam,19/01/2000,2000,1,19,4.5
The Netherlands,Amsterdam,20/01/2000,2000,1,20,5.611111111
The Netherlands,Amsterdam,21/01/2000,2000,1,21,5.944444444
The Netherlands,Amsterdam,22/01/2000,2000,1,22,5.166666667
The Netherlands,Amsterdam,23/01/2000,2000,1,23,2.055555556
The Netherlands,Amsterdam,24/01/2000,2000,1,24,-1.388888889
The Netherlands,Amsterdam,25/01/2000,2000,1,25,1.444444444
The Netherlands,Amsterdam,26/01/2000,2000,1,26,3.888888889
The Netherlands,Amsterdam,27/01/2000,2000,1,27,4.388888889
The Netherlands,Amsterdam,28/01/2000,2000,1,28,5.111111111
The Netherlands,Amsterdam,29/01/2000,2000,1,29,8.777777778
The Netherlands,Amsterdam,30/01/2000,2000,1,30,8.722222222
The Netherlands,Amsterdam,31/01/2000,2000,1,31,9.055555556
The Netherlands,Amsterdam,01/02/2000,2000,2,1,8.888888889
The Netherlands,Amsterdam,02/02/2000,2000,2,2,7.5
The Netherlands,Amsterdam,03/02/2000,2000,2,3,6.611111111
The Netherlands,Amsterdam,04/02/2000,2000,2,4,7.277777778
The Netherlands,Amsterdam,05/02/2000,2000,2,5,8.277777778
The Netherlands,Amsterdam,06/02/2000,2000,2,6,7.444444444
The Netherlands,Amsterdam,07/02/2000,2000,2,7,7.833333333
The Netherlands,Amsterdam,08/02/2000,2000,2,8,8.555555556
The Netherlands,Amsterdam,09/02/2000,2000,2,9,6.722222222
The Netherlands,Amsterdam,10/02/2000,2000,2,10,6.277777778
The Netherlands,Amsterdam,11/02/2000,2000,2,11,5.277777778
The Netherlands,Amsterdam,12/02/2000,2000,2,12,5.055555556
The Netherlands,Amsterdam,13/02/2000,2000,2,13,5.944444444
The Netherlands,Amsterdam,14/02/2000,2000,2,14,4.555555556
The Netherlands,Amsterdam,15/02/2000,2000,2,15,6.388888889
The Netherlands,Amsterdam,16/02/2000,2000,2,16,4.055555556
The Netherlands,Amsterdam,17/02/2000,2000,2,17,4.5
The Netherlands,Amsterdam,18/02/2000,2000,2,18,5.166666667
The Netherlands,Amsterdam,19/02/2000,2000,2,19,5.222222222
The Netherlands,Amsterdam,20/02/2000,2000,2,20,3.111111111
The Netherlands,Amsterdam,21/02/2000,2000,2,21,2.833333333
The Netherlands,Amsterdam,22/02/2000,2000,2,22,4.166666667
The Netherlands,Amsterdam,23/02/2000,2000,2,23,4.444444444
The Netherlands,Amsterdam,24/02/2000,2000,2,24,7.722222222
The Netherlands,Amsterdam,25/02/2000,2000,2,25,5.611111111
The Netherlands,Amsterdam,26/02/2000,2000,2,26,4.555555556
The Netherlands,Amsterdam,27/02/2000,2000,2,27,7.777777778
The Netherlands,Amsterdam,28/02/2000,2000,2,28,9.055555556
The Netherlands,Amsterdam,29/02/2000,2000,2,29,6.666666667
The Netherlands,Amsterdam,01/03/2000,2000,3,1,5.666666667
The Netherlands,Amsterdam,02/03/2000,2000,3,2,5.666666667
The Netherlands,Amsterdam,03/03/2000,2000,3,3,7.333333333
The Netherlands,Amsterdam,04/03/2000,2000,3,4,2.444444444
The Netherlands,Amsterdam,05/03/2000,2000,3,5,3.333333333
The Netherlands,Amsterdam,06/03/2000,2000,3,6,6.777777778
The Netherlands,Amsterdam,07/03/2000,2000,3,7,9.333333333
The Netherlands,Amsterdam,08/03/2000,2000,3,8,10.16666667
The Netherlands,Amsterdam,09/03/2000,2000,3,9,10
The Netherlands,Amsterdam,10/03/2000,2000,3,10,6.555555556
The Netherlands,Amsterdam,11/03/2000,2000,3,11,8.5
The Netherlands,Amsterdam,12/03/2000,2000,3,12,7.277777778
The Netherlands,Amsterdam,13/03/2000,2000,3,13,7.555555556
The Netherlands,Amsterdam,14/03/2000,2000,3,14,7.888888889
The Netherlands,Amsterdam,15/03/2000,2000,3,15,6.222222222
The Netherlands,Amsterdam,16/03/2000,2000,3,16,7.777777778
The Netherlands,Amsterdam,17/03/2000,2000,3,17,8.055555556
The Netherlands,Amsterdam,18/03/2000,2000,3,18,6.833333333
The Netherlands,Amsterdam,19/03/2000,2000,3,19,6.111111111
The Netherlands,Amsterdam,20/03/2000,2000,3,20,6.111111111
The Netherlands,Amsterdam,21/03/2000,2000,3,21,7.222222222
The Netherlands,Amsterdam,22/03/2000,2000,3,22,7.666666667
The Netherlands,Amsterdam,23/03/2000,2000,3,23,6.277777778
The Netherlands,Amsterdam,24/03/2000,2000,3,24,8.777777778
The Netherlands,Amsterdam,25/03/2000,2000,3,25,8.666666667
The Netherlands,Amsterdam,26/03/2000,2000,3,26,6.611111111
The Netherlands,Amsterdam,27/03/2000,2000,3,27,6.388888889
The Netherlands,Amsterdam,28/03/2000,2000,3,28,4.777777778
The Netherlands,Amsterdam,29/03/2000,2000,3,29,6
The Netherlands,Amsterdam,30/03/2000,2000,3,30,6.388888889
The Netherlands,Amsterdam,31/03/2000,2000,3,31,6.166666667
The Netherlands,Amsterdam,01/04/2000,2000,4,1,7
The Netherlands,Amsterdam,02/04/2000,2000,4,2,9.777777778
The Netherlands,Amsterdam,03/04/2000,2000,4,3,11.72222222
The Netherlands,Amsterdam,04/04/2000,2000,4,4,8.944444444
The Netherlands,Amsterdam,05/04/2000,2000,4,5,4.555555556
The Netherlands,Amsterdam,06/04/2000,2000,4,6,4.722222222
The Netherlands,Amsterdam,07/04/2000,2000,4,7,5.722222222
The Netherlands,Amsterdam,08/04/2000,2000,4,8,6.666666667
The Netherlands,Amsterdam,09/04/2000,2000,4,9,9.444444444
The Netherlands,Amsterdam,10/04/2000,2000,4,10,6.444444444
The Netherlands,Amsterdam,11/04/2000,2000,4,11,6.166666667
The Netherlands,Amsterdam,12/04/2000,2000,4,12,6.111111111
The Netherlands,Amsterdam,13/04/2000,2000,4,13,5.333333333
The Netherlands,Amsterdam,14/04/2000,2000,4,14,6.111111111
The Netherlands,Amsterdam,15/04/2000,2000,4,15,8.444444444
The Netherlands,Amsterdam,16/04/2000,2000,4,16,8.611111111
The Netherlands,Amsterdam,17/04/2000,2000,4,17,9.888888889
The Netherlands,Amsterdam,18/04/2000,2000,4,18,10.66666667
The Netherlands,Amsterdam,19/04/2000,2000,4,19,11.22222222
The Netherlands,Amsterdam,20/04/2000,2000,4,20,12.77777778
The Netherlands,Amsterdam,21/04/2000,2000,4,21,12.94444444
The Netherlands,Amsterdam,22/04/2000,2000,4,22,13.05555556
The Netherlands,Amsterdam,23/04/2000,2000,4,23,10.72222222
The Netherlands,Amsterdam,24/04/2000,2000,4,24,11
The Netherlands,Amsterdam,25/04/2000,2000,4,25,14.33333333
The Netherlands,Amsterdam,26/04/2000,2000,4,26,14.22222222
The Netherlands,Amsterdam,27/04/2000,2000,4,27,14.44444444
The Netherlands,Amsterdam,28/04/2000,2000,4,28,14.38888889
The Netherlands,Amsterdam,29/04/2000,2000,4,29,10.77777778
The Netherlands,Amsterdam,30/04/2000,2000,4,30,12.11111111
The Netherlands,Amsterdam,01/05/2000,2000,5,1,11.83333333
The Netherlands,Amsterdam,02/05/2000,2000,5,2,10
The Netherlands,Amsterdam,03/05/2000,2000,5,3,10.94444444
The Netherlands,Amsterdam,04/05/2000,2000,5,4,12.5
The Netherlands,Amsterdam,05/05/2000,2000,5,5,17.16666667
The Netherlands,Amsterdam,06/05/2000,2000,5,6,20
The Netherlands,Amsterdam,07/05/2000,2000,5,7,20.11111111
The Netherlands,Amsterdam,08/05/2000,2000,5,8,19.66666667
The Netherlands,Amsterdam,09/05/2000,2000,5,9,20.61111111
The Netherlands,Amsterdam,10/05/2000,2000,5,10,20.16666667
The Netherlands,Amsterdam,11/05/2000,2000,5,11,17.88888889
The Netherlands,Amsterdam,12/05/2000,2000,5,12,19.27777778
The Netherlands,Amsterdam,13/05/2000,2000,5,13,18.77777778
The Netherlands,Amsterdam,14/05/2000,2000,5,14,19.72222222
The Netherlands,Amsterdam,15/05/2000,2000,5,15,21.16666667
The Netherlands,Amsterdam,16/05/2000,2000,5,16,21.16666667
The Netherlands,Amsterdam,17/05/2000,2000,5,17,13.55555556
The Netherlands,Amsterdam,18/05/2000,2000,5,18,11.05555556
The Netherlands,Amsterdam,19/05/2000,2000,5,19,11.05555556
The Netherlands,Amsterdam,20/05/2000,2000,5,20,11.22222222
The Netherlands,Amsterdam,21/05/2000,2000,5,21,10.16666667
The Netherlands,Amsterdam,22/05/2000,2000,5,22,12.33333333
The Netherlands,Amsterdam,23/05/2000,2000,5,23,13.33333333
The Netherlands,Amsterdam,24/05/2000,2000,5,24,13.77777778
The Netherlands,Amsterdam,25/05/2000,2000,5,25,13
The Netherlands,Amsterdam,26/05/2000,2000,5,26,13.77777778
The Netherlands,Amsterdam,27/05/2000,2000,5,27,12.83333333
The Netherlands,Amsterdam,28/05/2000,2000,5,28,9.944444444
The Netherlands,Amsterdam,29/05/2000,2000,5,29,10.83333333
The Netherlands,Amsterdam,30/05/2000,2000,5,30,10.44444444
The Netherlands,Amsterdam,31/05/2000,2000,5,31,12.38888889
The Netherlands,Amsterdam,01/06/2000,2000,6,1,14.22222222
The Netherlands,Amsterdam,02/06/2000,2000,6,2,15.16666667
The Netherlands,Amsterdam,03/06/2000,2000,6,3,16.94444444
The Netherlands,Amsterdam,04/06/2000,2000,6,4,16.38888889
The Netherlands,Amsterdam,05/06/2000,2000,6,5,12.61111111
The Netherlands,Amsterdam,06/06/2000,2000,6,6,12.88888889
The Netherlands,Amsterdam,07/06/2000,2000,6,7,12.61111111
The Netherlands,Amsterdam,08/06/2000,2000,6,8,16
The Netherlands,Amsterdam,09/06/2000,2000,6,9,20.72222222
The Netherlands,Amsterdam,10/06/2000,2000,6,10,15.61111111
The Netherlands,Amsterdam,11/06/2000,2000,6,11,14.55555556
The Netherlands,Amsterdam,12/06/2000,2000,6,12,16
The Netherlands,Amsterdam,13/06/2000,2000,6,13,15.55555556
The Netherlands,Amsterdam,14/06/2000,2000,6,14,15.88888889
The Netherlands,Amsterdam,15/06/2000,2000,6,15,14.55555556
The Netherlands,Amsterdam,16/06/2000,2000,6,16,13.33333333
The Netherlands,Amsterdam,17/06/2000,2000,6,17,15.83333333
The Netherlands,Amsterdam,18/06/2000,2000,6,18,21.22222222
The Netherlands,Amsterdam,19/06/2000,2000,6,19,25.5
The Netherlands,Amsterdam,20/06/2000,2000,6,20,24.72222222
The Netherlands,Amsterdam,21/06/2000,2000,6,21,19.72222222
The Netherlands,Amsterdam,22/06/2000,2000,6,22,17.11111111
The Netherlands,Amsterdam,23/06/2000,2000,6,23,15.22222222
The Netherlands,Amsterdam,24/06/2000,2000,6,24,13.77777778
The Netherlands,Amsterdam,25/06/2000,2000,6,25,12.61111111
The Netherlands,Amsterdam,26/06/2000,2000,6,26,12.66666667
The Netherlands,Amsterdam,27/06/2000,2000,6,27,13.05555556
The Netherlands,Amsterdam,28/06/2000,2000,6,28,12.94444444
The Netherlands,Amsterdam,29/06/2000,2000,6,29,13.27777778
The Netherlands,Amsterdam,30/06/2000,2000,6,30,13.61111111
The Netherlands,Amsterdam,01/07/2000,2000,7,1,13.33333333
The Netherlands,Amsterdam,02/07/2000,2000,7,2,17.77777778
The Netherlands,Amsterdam,03/07/2000,2000,7,3,18.38888889
The Netherlands,Amsterdam,04/07/2000,2000,7,4,17.61111111
The Netherlands,Amsterdam,05/07/2000,2000,7,5,15.94444444
The Netherlands,Amsterdam,06/07/2000,2000,7,6,15.83333333
The Netherlands,Amsterdam,07/07/2000,2000,7,7,13.83333333
The Netherlands,Amsterdam,08/07/2000,2000,7,8,13.33333333
The Netherlands,Amsterdam,09/07/2000,2000,7,9,14.22222222
The Netherlands,Amsterdam,10/07/2000,2000,7,10,15.27777778
The Netherlands,Amsterdam,11/07/2000,2000,7,11,13.16666667
The Netherlands,Amsterdam,12/07/2000,2000,7,12,13.83333333
The Netherlands,Amsterdam,13/07/2000,2000,7,13,14.88888889
The Netherlands,Amsterdam,14/07/2000,2000,7,14,13.61111111
